SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod
38611,,614,2,97,4,365.85,0.1,1317.08,1116,201.08,مكتمل,أبل باي
38612,332.0,701,1,4,8,585.96,0.15,3984.56,3984,0.56,مكتمل,نقدي
38613,401.0,496,2,97,4,238.35,0.0,953.4,716,237.4,مكتمل,مدى
38614,17.0,103,1,19,4,51.47,0.2,164.72,172,-7.28,مكتمل,أبل باي
38615,372.0,239,2,9,3,559.39,0.1,1510.35,1350,160.35,مكتمل,نقدي
38616,31.0,7,3,72,1,505.31,0.2,404.25,420,-15.75,مكتمل,مدى
38617,213.0,337,2,9,4,523.81,0.2,1676.2,1796,-119.8,مكتمل,بطاقة
38618,141.0,109,1,19,1,563.97,0.0,563.97,427,136.97,مكتمل,نقدي
38619,506.0,236,1,5,1,622.47,0.1,560.22,499,61.22,مكتمل,بطاقة
38620,181.0,579,2,67,1,317.04,0.05,301.19,254,47.19,مكتمل,مدى
38621,274.0,721,2,97,4,271.07,0.2,867.44,932,-64.56,مكتمل,مدى
38622,355.0,367,2,2,10,29.09,0.2,232.7,250,-17.3,مكتمل,نقدي
38623,506.0,684,1,94,8,121.93,0.0,975.44,752,223.44,مكتمل,مدى
38624,180.0,196,2,103,2,15.63,0.0,31.26,26,5.26,مكتمل,نقدي
38625,62.0,545,4,90,11,135.69,0.2,1194.05,1210,-15.95,مكتمل,نقدي
38626,405.0,257,2,2,9,241.01,0.0,2169.09,1719,450.09,مكتمل,أبل باي
38627,478.0,650,2,64,6,175.69,0.05,1001.46,864,137.46,مكتمل,مدى
38628,468.0,170,2,65,7,581.39,0.0,4069.73,3304,765.73,مكتمل,بطاقة
38629,286.0,540,1,4,4,487.9,0.0,1951.6,1404,547.6,مكتمل,بطاقة
38630,450.0,760,1,81,2,690.14,0.15,1173.24,1000,173.24,مكتمل,أبل باي
38631,183.0,332,1,5,2,47.23,0.2,75.56,76,-0.44,مكتمل,بطاقة
38632,55.0,726,1,112,5,501.98,0.0,2509.9,1780,729.9,مكتمل,تمارا
38633,63.0,110,2,65,14,443.12,0.1,5583.34,4998,585.34,مكتمل,نقدي
38634,332.0,283,4,36,1,330.69,0.1,297.62,262,35.62,مكتمل,مدى
38635,530.0,108,3,72,6,47.88,0.0,287.28,246,41.28,مكتمل,بطاقة
38636,450.0,64,2,111,5,50.0,0.1,225.0,1860,-1635.0,مكتمل,مدى
38637,461.0,398,3,44,10,49.78,0.2,398.2,350,48.2,مكتمل,نقدي
38638,146.0,223,1,5,2,224.1,0.0,448.2,328,120.2,مكتمل,بطاقة
38639,524.0,296,3,44,4,288.05,0.05,1094.6,816,278.6,مكتمل,مدى
38640,63.0,696,2,9,8,666.7,0.0,5333.6,3920,1413.6,مكتمل,بطاقة
38641,506.0,47,3,72,8,549.97,0.0,4399.76,3448,951.76,مكتمل,نقدي
38642,149.0,678,3,44,6,585.47,0.0,3512.82,2532,980.82,مكتمل,مدى
38643,248.0,259,5,75,4,47.46,0.05,180.36,152,28.36,مكتمل,تمارا
38644,194.0,575,1,81,1,460.01,0.0,460.01,369,91.01,مكتمل,مدى
38645,243.0,247,2,103,4,405.82,0.0,1623.28,1304,319.28,مكتمل,بطاقة
38646,364.0,517,2,84,3,632.2,0.2,1517.28,1494,23.28,مكتمل,نقدي
38647,45.0,215,5,22,3,167.1,0.15,426.12,357,69.12,مكتمل,بطاقة
38648,269.0,693,1,63,2,396.56,0.15,674.16,584,90.16,مكتمل,بطاقة
38649,6.0,766,4,98,10,411.81,0.0,4118.1,3090,1028.1,مكتمل,بطاقة
38650,365.0,352,1,105,8,165.11,0.0,1320.88,1024,296.88,مكتمل,مدى
38651,510.0,34,5,91,1,154.06,0.0,154.06,129,25.06,مكتمل,نقدي
38652,3.0,198,4,54,4,247.75,0.15,842.36,760,82.36,مكتمل,مدى
38653,385.0,408,2,111,5,506.55,0.1,2279.5,2045,234.5,مكتمل,بطاقة
38654,373.0,702,4,90,5,169.81,0.1,764.15,700,64.15,مكتمل,أبل باي
38655,292.0,623,1,4,6,89.79,0.05,511.8,390,121.8,مكتمل,نقدي
38656,5.0,327,5,75,9,430.37,0.15,3292.29,3312,-19.71,مكتمل,تمارا
38657,434.0,276,4,36,1,509.62,0.0,509.62,403,106.62,مكتمل,بطاقة
38658,429.0,119,5,38,8,467.51,0.1,3366.08,2880,486.08,مكتمل,أبل باي
38659,232.0,384,3,44,4,148.03,0.1,532.92,412,120.92,مكتمل,مدى
38660,440.0,29,3,44,7,195.7,0.15,1164.38,1050,114.38,مكتمل,مدى
38661,220.0,226,1,123,4,294.35,0.1,1059.68,924,135.68,مكتمل,أبل باي
38662,512.0,160,1,12,7,72.05,0.0,504.35,413,91.35,مكتمل,بطاقة
38663,449.0,673,3,72,5,243.25,0.0,1216.25,940,276.25,مكتمل,مدى
38664,474.0,259,3,72,13,47.46,0.05,586.17,494,92.17,مكتمل,تمارا
38665,476.0,75,2,9,10,503.21,0.15,4277.3,3790,487.3,مكتمل,بطاقة
38666,311.0,666,1,81,12,475.69,0.0,5708.28,4500,1208.28,مكتمل,مدى
38667,154.0,116,2,26,4,584.65,0.05,2221.68,1896,325.68,مكتمل,مدى
38668,270.0,211,1,81,2,438.28,0.05,832.74,610,222.74,مكتمل,مدى
38669,355.0,51,1,112,2,564.3,0.0,1128.6,928,200.6,مكتمل,أبل باي
38670,294.0,275,1,66,2,646.03,0.2,1033.64,978,55.64,مكتمل,مدى
38671,392.0,371,1,112,3,347.07,0.05,989.16,795,194.16,مكتمل,بطاقة
38672,324.0,392,1,66,10,396.78,0.0,3967.8,2920,1047.8,مكتمل,نقدي
38673,323.0,545,1,66,12,135.69,0.0,1628.28,1320,308.28,مكتمل,مدى
38674,98.0,84,1,112,6,249.35,0.15,1271.7,1158,113.7,مكتمل,بطاقة
38675,55.0,37,1,63,8,188.13,0.15,1279.28,1056,223.28,مكتمل,مدى
38676,185.0,526,1,5,4,275.17,0.0,1100.68,840,260.68,مكتمل,بطاقة
38677,425.0,688,3,44,4,106.08,0.1,381.88,320,61.88,مكتمل,نقدي
38678,9.0,732,3,44,10,379.26,0.0,3792.6,3090,702.6,ملغي,أبل باي
38679,253.0,463,1,112,10,334.06,0.0,3340.6,2590,750.6,مكتمل,تمارا
38680,450.0,219,3,44,1,195.96,0.0,195.96,144,51.96,مكتمل,مدى
38681,279.0,763,3,72,2,276.88,0.0,553.76,394,159.76,مكتمل,بطاقة
38682,57.0,501,2,84,7,104.91,0.0,734.37,581,153.37,مكتمل,مدى
38683,475.0,729,5,55,11,676.18,0.0,7437.98,5401,2036.98,مكتمل,أبل باي
38684,200.0,787,4,116,7,154.38,0.2,864.5,784,80.5,مكتمل,مدى
38685,430.0,306,3,44,7,470.39,0.05,3128.09,2828,300.09,مسترجع,بطاقة
38686,218.0,264,1,5,2,511.9,0.05,972.6,820,152.6,مكتمل,بطاقة
38687,279.0,737,3,44,6,405.47,0.1,2189.52,1758,431.52,مكتمل,مدى
38688,216.0,106,2,26,1,566.05,0.2,452.84,408,44.84,مكتمل,بطاقة
38689,134.0,445,1,12,9,540.42,0.1,4377.42,4077,300.42,مكتمل,أبل باي
38690,127.0,779,1,112,5,573.47,0.1,2580.6,2295,285.6,مكتمل,بطاقة
38691,288.0,627,3,72,3,610.84,0.1,1649.28,1386,263.28,مكتمل,مدى
38692,453.0,419,1,93,14,514.01,0.0,7196.14,5488,1708.14,مكتمل,بطاقة
38693,259.0,553,1,118,4,291.04,0.05,1105.96,876,229.96,مكتمل,نقدي
38694,262.0,573,4,36,7,539.04,0.0,3773.28,2723,1050.28,مكتمل,نقدي
38695,79.0,324,3,44,9,165.18,0.0,1486.62,1026,460.62,مكتمل,مدى
38696,581.0,128,4,98,-1,558.87,0.05,23060.168497279443,472,58.93,مكتمل,تمارا
38697,147.0,387,3,44,2,690.86,0.0,1381.72,966,415.72,مكتمل,بطاقة
38698,27.0,138,3,44,1,174.44,0.2,139.55,124,15.55,مكتمل,تمارا
38699,255.0,505,2,89,10,66.0,0.1,594.0,570,24.0,مكتمل,مدى
38700,476.0,227,1,4,7,266.24,0.05,1770.51,1575,195.51,مكتمل,بطاقة
38701,53.0,187,2,26,4,421.3,0.05,1600.96,1340,260.96,مكتمل,تمارا
38702,273.0,304,2,26,3,340.22,0.2,816.54,804,12.54,مكتمل,بطاقة
38703,229.0,530,1,105,4,453.34,0.15,1541.36,1340,201.36,مكتمل,نقدي
38704,75.0,550,1,123,1,569.22,0.05,540.76,421,119.76,مكتمل,نقدي
38705,452.0,359,3,72,12,193.47,0.2,1857.36,1788,69.36,مكتمل,تمارا
38706,,744,2,84,6,603.33,0.15,3076.98,2664,412.98,مكتمل,مدى
38707,162.0,569,2,26,4,118.8,0.05,451.44,356,95.44,مكتمل,نقدي
38708,513.0,676,1,4,2,321.97,0.15,547.34,492,55.34,مكتمل,بطاقة
38709,535.0,96,2,64,2,38.26,0.05,72.7,64,8.7,مكتمل,بطاقة
38710,276.0,598,1,5,10,404.14,0.0,4041.4,3370,671.4,مكتمل,مدى
38711,86.0,680,5,22,2,628.2,0.0,1256.4,868,388.4,مكتمل,نقدي
38712,78.0,541,4,36,11,343.84,0.2,3025.77,3157,-131.23,مكتمل,مدى
38713,21.0,307,1,105,6,521.81,0.15,2661.24,2484,177.24,مكتمل,مدى
38714,464.0,28,5,38,5,424.94,0.1,1912.25,1750,162.25,مكتمل,مدى
38715,320.0,33,3,72,4,432.52,0.15,1470.56,1308,162.56,مسترجع,مدى
38716,387.0,439,4,116,4,437.59,0.0,1750.36,1372,378.36,مكتمل,نقدي
38717,240.0,100,2,65,4,278.12,0.2,890.0,896,-6.0,مكتمل,مدى
38718,267.0,458,2,111,10,639.95,0.05,6079.5,4500,1579.5,مكتمل,بطاقة
38719,84.0,800,2,17,12,85.68,0.0,1028.16,816,212.16,مكتمل,نقدي
38720,523.0,752,3,44,4,277.31,0.1,998.32,952,46.32,مكتمل,نقدي
38721,179.0,402,5,22,2,558.19,0.0,1116.38,776,340.38,مكتمل,أبل باي
38722,334.0,29,1,19,3,195.7,0.0,587.1,450,137.1,مكتمل,أبل باي
38723,,458,1,105,5,639.95,0.1,2879.8,2250,629.8,مكتمل,مدى
38724,313.0,600,1,81,9,69.53,0.0,625.77,441,184.77,مكتمل,تمارا
38725,277.0,442,3,44,4,162.68,0.15,553.12,496,57.12,مسترجع,مدى
38726,471.0,792,1,4,3,404.08,0.0,1212.24,1053,159.24,مكتمل,بطاقة
38727,8.0,493,1,63,6,276.03,0.05,1573.38,1224,349.38,مكتمل,أبل باي
38728,261.0,314,4,98,3,531.95,0.0,1595.85,1131,464.85,مكتمل,مدى
38729,24.0,523,4,36,1,572.07,0.2,457.66,412,45.66,مكتمل,نقدي
38730,196.0,141,1,118,4,27.32,0.0,109.28,92,17.28,مكتمل,أبل باي
38731,51.0,71,1,118,7,307.27,0.1,1935.78,1540,395.78,مكتمل,مدى
38732,382.0,416,1,5,2,473.05,0.15,804.18,664,140.18,مكتمل,بطاقة
38733,185.0,97,1,12,2,69.51,0.2,111.22,96,15.22,مكتمل,مدى
38734,386.0,5,2,17,9,411.83,0.05,3521.16,2619,902.16,مكتمل,نقدي
38735,,293,1,19,7,6.67,0.05,44.38,35,9.38,مكتمل,بطاقة
38736,110.0,449,2,84,1,228.29,0.1,205.46,168,37.46,مكتمل,مدى
38737,185.0,729,2,68,2,676.18,0.0,1352.36,982,370.36,مكتمل,نقدي
38738,203.0,581,5,38,7,539.85,0.05,3590.02,2884,706.02,مكتمل,بطاقة
38739,105.0,681,2,126,13,232.44,0.1,2719.6,2171,548.6,مكتمل,مدى
38740,327.0,733,2,67,12,366.8,0.0,4401.6,3468,933.6,مكتمل,بطاقة
38741,546.0,500,1,123,1,397.6,0.05,377.72,321,56.72,مكتمل,نقدي
38742,379.0,396,1,112,8,50.0,0.0,400.0,3840,-3440.0,مكتمل,تمارا
38743,391.0,791,1,5,6,566.72,0.1,3060.3,2946,114.3,مكتمل,بطاقة
38744,363.0,411,2,9,10,310.52,0.0,3105.2,2490,615.2,مكتمل,مدى
38745,31.0,196,3,72,4,15.63,0.15,53.16,52,1.16,مكتمل,بطاقة
38746,155.0,3,3,72,3,32.3,0.1,87.21,78,9.21,مكتمل,نقدي
38747,527.0,149,2,68,1,455.54,0.2,364.43,387,-22.57,مكتمل,بطاقة
38748,134.0,581,2,103,7,539.85,0.15,3212.09,2884,328.09,مكتمل,مدى
38749,169.0,68,2,97,7,50.0,0.0,350.0,1113,-763.0,مكتمل,مدى
38750,492.0,504,1,12,7,127.93,0.0,895.51,700,195.51,مكتمل,بطاقة
38751,424.0,488,5,22,9,148.04,0.0,1332.36,1098,234.36,مكتمل,مدى
38752,88.0,770,1,19,4,578.1,0.0,2312.4,1660,652.4,مكتمل,نقدي
38753,109.0,581,3,72,7,539.85,0.1,3401.02,2884,517.02,مكتمل,نقدي
38754,401.0,156,2,64,5,398.88,0.0,1994.4,1730,264.4,مكتمل,مدى
38755,63.0,619,2,126,2,41.01,0.15,69.72,66,3.72,مكتمل,نقدي
38756,343.0,548,1,63,6,413.02,0.0,2478.12,1992,486.12,مكتمل,مدى
38757,50.0,103,5,55,9,51.47,0.0,463.23,387,76.23,مكتمل,مدى
38758,409.0,258,3,44,4,240.95,0.0,963.8,712,251.8,مكتمل,بطاقة
38759,484.0,561,1,41,11,182.47,0.1,1806.42,1672,134.42,مكتمل,بطاقة
38760,508.0,726,5,75,1,501.98,0.0,501.98,356,145.98,مكتمل,أبل باي
38761,443.0,752,3,72,12,277.31,0.0,3327.72,2856,471.72,مكتمل,مدى
38762,179.0,119,1,4,2,467.51,0.0,935.02,720,215.02,مكتمل,أبل باي
38763,275.0,284,3,44,10,23.67,0.1,213.0,190,23.0,مكتمل,بطاقة
38764,239.0,193,4,90,7,356.76,0.0,2497.32,2170,327.32,مكتمل,بطاقة
38765,525.0,630,3,72,6,697.99,0.0,4187.94,2976,1211.94,مكتمل,نقدي
38766,345.0,565,2,2,9,262.12,0.2,1887.3,1998,-110.7,مكتمل,أبل باي
38767,530.0,75,1,112,1,503.21,0.0,503.21,379,124.21,مسترجع,بطاقة
38768,249.0,410,1,93,7,62.24,0.15,370.3,343,27.3,مكتمل,أبل باي
38769,108.0,546,4,95,13,584.4,0.05,7217.34,5382,1835.34,مكتمل,بطاقة
38770,94.0,347,2,126,2,50.0,0.15,85.0,318,-233.0,مكتمل,تمارا
38771,55.0,215,2,2,3,167.1,0.0,501.3,357,144.3,مكتمل,نقدي
38772,126.0,56,2,89,8,248.39,0.05,1887.76,1592,295.76,مكتمل,نقدي
38773,343.0,796,3,44,8,321.52,0.0,2572.16,1816,756.16,مكتمل,بطاقة
38774,247.0,57,1,63,7,575.0,0.1,3622.5,3185,437.5,مكتمل,تمارا
38775,452.0,472,1,66,1,577.97,0.0,577.97,495,82.97,مكتمل,نقدي
38776,329.0,306,2,65,10,470.39,0.0,4703.9,4040,663.9,مكتمل,مدى
38777,190.0,244,3,44,3,398.69,0.0,1196.07,1020,176.07,مكتمل,تمارا
38778,387.0,58,1,93,10,59.39,0.15,504.8,460,44.8,ملغي,بطاقة
38779,169.0,439,2,97,4,437.59,0.05,1662.84,1372,290.84,مكتمل,بطاقة
38780,55.0,78,3,44,9,548.9,0.0,4940.1,3960,980.1,مكتمل,نقدي
38781,69.0,263,2,2,5,525.32,0.05,2495.25,1835,660.25,مكتمل,نقدي
38782,238.0,739,2,9,4,334.37,0.0,1337.48,1012,325.48,مكتمل,بطاقة
38783,471.0,510,5,91,7,279.84,0.0,1958.88,1589,369.88,مكتمل,بطاقة
38784,160.0,500,3,72,1,397.6,0.1,357.84,321,36.84,مكتمل,بطاقة
38785,186.0,154,5,22,4,569.14,0.2,1821.24,1800,21.24,مكتمل,مدى
38786,82.0,529,1,123,1,223.18,0.0,223.18,186,37.18,مكتمل,نقدي
38787,13.0,700,1,81,3,158.01,0.0,474.03,378,96.03,مكتمل,نقدي
38788,416.0,103,1,19,10,51.47,0.0,514.7,430,84.7,مكتمل,بطاقة
38789,392.0,630,1,66,8,697.99,0.0,5583.92,3968,1615.92,مكتمل,مدى
38790,313.0,33,4,98,8,432.52,0.0,3460.16,2616,844.16,مكتمل,نقدي
38791,126.0,165,2,9,8,394.51,0.15,2682.64,2576,106.64,مكتمل,أبل باي
38792,187.0,569,2,65,2,118.8,0.1,213.84,178,35.84,مكتمل,بطاقة
38793,42.0,725,1,112,7,550.77,0.05,3662.61,3045,617.61,مكتمل,تمارا
38794,336.0,519,4,36,2,206.45,0.1,371.6,296,75.6,مكتمل,مدى
38795,260.0,492,1,123,2,189.4,0.0,378.8,316,62.8,مكتمل,بطاقة
38796,452.0,532,1,94,11,505.28,0.15,4724.39,4257,467.39,مكتمل,مدى
38797,,93,1,105,3,14.54,0.1,39.27,33,6.27,مكتمل,مدى
38798,523.0,7,1,4,2,505.31,0.2,808.5,840,-31.5,مكتمل,نقدي
38799,21.0,750,3,72,9,575.21,0.05,4918.05,3960,958.05,مكتمل,نقدي
38800,21.0,732,2,89,10,379.26,0.2,3034.1,3090,-55.9,مكتمل,مدى
38801,,125,2,65,1,194.78,0.2,6767.813940154226,152,3.82,مكتمل,نقدي
38802,414.0,365,3,72,3,259.96,0.15,662.91,618,44.91,مكتمل,مدى
38803,75.0,612,5,22,7,679.53,0.0,4756.71,3430,1326.71,مكتمل,نقدي
38804,396.0,8,3,72,2,597.34,0.0,1194.68,956,238.68,مكتمل,نقدي
38805,15.0,444,1,93,10,429.73,0.1,3867.6,3110,757.6,مكتمل,تمارا
38806,190.0,445,2,17,5,540.42,0.05,2567.0,2265,302.0,مكتمل,أبل باي
38807,325.0,377,3,44,3,431.6,0.05,1230.06,1059,171.06,مكتمل,بطاقة
38808,232.0,716,1,118,6,262.31,0.2,1259.1,1338,-78.9,مكتمل,نقدي
38809,425.0,542,3,44,1,170.89,0.0,170.89,123,47.89,مكتمل,مدى
38810,290.0,423,1,66,1,97.15,0.1,87.44,81,6.44,مكتمل,بطاقة
38811,72.0,724,1,118,1,311.3,0.0,311.3,216,95.3,مكتمل,بطاقة
38812,527.0,245,3,72,3,515.78,0.2,1237.86,1173,64.86,مكتمل,مدى
38813,30.0,429,1,94,2,246.18,0.15,418.5,362,56.5,مكتمل,نقدي
38814,35.0,615,3,72,2,58.65,0.0,117.3,90,27.3,مكتمل,مدى
38815,101.0,732,1,66,11,379.26,0.0,4171.86,3399,772.86,مكتمل,مدى
38816,53.0,529,2,126,6,223.18,0.0,1339.08,1116,223.08,مكتمل,بطاقة
38817,389.0,654,1,41,2,77.69,0.0,155.38,132,23.38,مكتمل,مدى
38818,119.0,502,1,12,2,210.12,0.1,378.22,334,44.22,مكتمل,مدى
38819,237.0,84,2,9,2,249.35,0.05,473.76,386,87.76,مكتمل,تمارا
38820,59.0,607,5,91,10,348.77,0.0,3487.7,2600,887.7,مكتمل,مدى
38821,197.0,652,4,90,3,302.34,0.15,770.97,729,41.97,مكتمل,أبل باي
38822,19.0,114,5,91,5,21.75,0.05,103.3,75,28.3,مكتمل,أبل باي
38823,,108,3,44,10,47.88,0.0,478.8,410,68.8,مكتمل,مدى
38824,68.0,582,3,44,11,317.48,0.0,3492.28,2838,654.28,مكتمل,مدى
38825,348.0,448,4,54,4,41.81,0.0,167.24,116,51.24,مكتمل,نقدي
38826,36.0,353,1,4,1,62.92,0.15,53.48,54,-0.52,مكتمل,مدى
38827,105.0,706,3,72,2,574.96,0.0,1149.92,816,333.92,مكتمل,نقدي
38828,403.0,124,3,72,4,459.2,0.0,1836.8,1576,260.8,مكتمل,بطاقة
38829,204.0,565,2,9,2,262.12,0.0,524.24,444,80.24,مكتمل,بطاقة
38830,329.0,445,2,64,7,540.42,0.15,3215.52,3171,44.52,مكتمل,بطاقة
38831,49.0,58,3,72,6,59.39,0.2,285.06,276,9.06,مكتمل,تمارا
38832,330.0,634,2,67,7,626.25,0.15,3726.17,3451,275.17,مكتمل,أبل باي
38833,493.0,652,4,90,4,302.34,0.1,1088.44,972,116.44,مكتمل,بطاقة
38834,428.0,519,1,5,11,206.45,0.1,2043.8,1628,415.8,مكتمل,بطاقة
38835,366.0,231,2,111,6,495.05,0.0,2970.3,2322,648.3,مكتمل,بطاقة
38836,414.0,504,2,89,5,127.93,0.1,575.7,500,75.7,مكتمل,نقدي
38837,347.0,19,1,5,9,36.79,0.0,331.11,243,88.11,مكتمل,أبل باي
38838,499.0,391,1,5,7,500.67,0.15,2978.99,2709,269.99,مكتمل,مدى
38839,492.0,382,2,103,6,237.11,0.0,1422.66,990,432.66,مكتمل,مدى
38840,149.0,178,3,44,7,385.6,0.2,2159.36,2219,-59.64,مكتمل,بطاقة
38841,143.0,359,1,94,3,193.47,0.0,580.41,447,133.41,مكتمل,نقدي
38842,50.0,439,4,116,5,437.59,0.0,2187.95,1715,472.95,مكتمل,نقدي
38843,219.0,467,1,66,2,131.14,0.05,249.16,210,39.16,مكتمل,مدى
38844,442.0,94,3,72,12,142.53,0.0,1710.36,1188,522.36,مكتمل,مدى
38845,472.0,767,2,26,13,256.03,0.2,2662.66,2301,361.66,مكتمل,تمارا
38846,446.0,355,3,44,4,639.16,0.1,2300.96,1932,368.96,مكتمل,مدى
38847,372.0,752,1,105,10,277.31,0.0,2773.1,2380,393.1,مكتمل,تمارا
38848,9.0,241,2,26,1,147.86,0.05,140.47,104,36.47,مكتمل,بطاقة
38849,163.0,539,4,98,4,571.19,0.1,2056.28,1676,380.28,مكتمل,أبل باي
38850,517.0,652,5,75,6,302.34,0.15,1541.94,1458,83.94,مكتمل,مدى
38851,100.0,327,3,44,9,430.37,0.1,3485.97,3312,173.97,مكتمل,نقدي
38852,17.0,93,3,72,3,14.54,0.0,43.62,33,10.62,مكتمل,مدى
38853,218.0,160,2,111,4,72.05,0.0,288.2,236,52.2,مكتمل,بطاقة
38854,146.0,684,1,112,7,121.93,0.15,725.48,658,67.48,مكتمل,مدى
38855,501.0,545,1,94,3,135.69,0.05,386.73,330,56.73,مكتمل,أبل باي
38856,242.0,36,1,12,6,597.95,0.15,3049.56,2496,553.56,مكتمل,بطاقة
38857,516.0,104,3,44,2,303.16,0.2,485.06,490,-4.94,مكتمل,مدى
38858,385.0,238,5,22,7,165.21,0.0,1156.47,903,253.47,مكتمل,أبل باي
38859,199.0,225,4,116,4,56.66,0.0,226.64,184,42.64,مكتمل,نقدي
38860,166.0,160,1,94,1,72.05,0.0,72.05,59,13.05,مكتمل,بطاقة
38861,160.0,115,1,66,4,543.87,0.0,2175.48,1580,595.48,مكتمل,نقدي
38862,239.0,692,1,41,5,642.9,0.1,2893.05,2480,413.05,مكتمل,تمارا
38863,238.0,777,3,72,3,401.25,0.0,1203.75,873,330.75,مكتمل,تمارا
38864,,293,1,63,9,6.67,0.05,57.06,45,12.06,مكتمل,أبل باي
38865,82.0,595,1,94,4,67.31,0.0,269.24,228,41.24,مكتمل,مدى
38866,34.0,292,2,89,9,354.43,0.15,2711.43,2412,299.43,مكتمل,نقدي
38867,320.0,209,2,126,8,289.02,0.0,2312.16,1976,336.16,مكتمل,مدى
38868,281.0,164,3,72,3,162.52,0.0,487.56,366,121.56,مكتمل,نقدي
38869,52.0,704,2,89,1,484.84,0.2,387.87,380,7.87,مكتمل,بطاقة
38870,35.0,161,5,22,10,449.6,0.15,3821.6,3630,191.6,مكتمل,بطاقة
38871,17.0,45,4,90,3,155.58,0.2,373.38,369,4.38,مكتمل,نقدي
38872,229.0,231,5,22,1,495.05,0.1,445.54,387,58.54,مكتمل,بطاقة
38873,,653,3,44,3,483.7,0.05,1378.56,1197,181.56,مكتمل,بطاقة
38874,2.0,62,2,111,9,83.11,0.15,635.76,567,68.76,مكتمل,بطاقة
38875,51.0,607,2,111,7,348.77,0.0,2441.39,1820,621.39,مكتمل,مدى
38876,10.0,106,3,72,8,566.05,0.0,4528.4,3264,1264.4,مكتمل,مدى
38877,489.0,595,4,95,7,67.31,0.0,471.17,399,72.17,مكتمل,بطاقة
38878,228.0,232,5,38,4,158.61,0.15,539.28,488,51.28,مكتمل,بطاقة
38879,86.0,652,2,97,4,302.34,0.05,1148.88,972,176.88,مكتمل,نقدي
38880,155.0,187,1,63,2,421.3,0.0,842.6,670,172.6,مكتمل,بطاقة
38881,95.0,335,2,97,11,215.12,0.15,2011.35,1991,20.35,مكتمل,مدى
38882,183.0,298,3,72,6,511.91,0.0,3071.46,2280,791.46,ملغي,مدى
38883,262.0,265,3,72,3,444.4,0.1,1199.88,1044,155.88,مكتمل,تمارا
38884,285.0,80,3,44,2,192.24,0.15,326.8,292,34.8,مكتمل,بطاقة
38885,260.0,516,2,68,10,448.9,0.2,3591.2,3130,461.2,مكتمل,أبل باي
38886,354.0,398,1,123,9,49.78,0.0,448.02,315,133.02,مكتمل,بطاقة
38887,,294,4,36,11,465.91,0.0,5125.01,3795,1330.01,مكتمل,نقدي
38888,236.0,475,4,90,5,338.43,0.2,1353.7,1315,38.7,مكتمل,مدى
38889,,638,1,66,7,372.48,0.1,2346.61,1799,547.61,مكتمل,مدى
38890,37.0,360,2,64,10,12.64,0.15,107.4,90,17.4,مكتمل,تمارا
38891,367.0,214,2,67,1,76.76,0.0,76.76,58,18.76,مكتمل,بطاقة
38892,114.0,790,1,81,6,231.43,0.0,1388.58,1206,182.58,مكتمل,مدى
38893,532.0,772,1,63,1,278.43,0.0,278.43,219,59.43,مكتمل,مدى
38894,529.0,519,3,72,2,206.45,0.15,350.96,296,54.96,مكتمل,مدى
38895,100.0,668,4,95,10,50.0,0.0,500.0,2330,-1830.0,مكتمل,بطاقة
38896,528.0,449,3,72,2,228.29,0.15,388.1,336,52.1,مكتمل,نقدي
38897,181.0,693,2,89,1,396.56,0.0,396.56,292,104.56,مكتمل,أبل باي
38898,464.0,401,3,44,10,33.33,0.15,283.3,230,53.3,مسترجع,مدى
38899,278.0,398,1,5,6,49.78,0.2,238.92,210,28.92,مكتمل,بطاقة
38900,,36,4,116,10,597.95,0.05,5680.5,4160,1520.5,مكتمل,مدى
38901,538.0,781,3,72,7,377.18,0.05,2508.24,2254,254.24,مكتمل,تمارا
38902,361.0,623,1,123,4,89.79,0.1,323.24,260,63.24,مكتمل,نقدي
38903,,608,2,111,1,15.91,0.0,15.91,11,4.91,مكتمل,مدى
38904,511.0,142,1,81,9,79.09,0.05,676.26,504,172.26,مكتمل,أبل باي
38905,67.0,568,1,81,2,415.16,0.0,830.32,612,218.32,مكتمل,بطاقة
38906,,565,3,72,4,262.12,0.1,943.64,888,55.64,مكتمل,نقدي
38907,294.0,284,2,84,2,23.67,0.2,37.88,38,-0.12,مكتمل,بطاقة
38908,60.0,121,2,26,2,92.23,0.0,184.46,128,56.46,مكتمل,مدى
38909,407.0,30,4,36,7,608.69,0.0,4260.83,2968,1292.83,مكتمل,مدى
38910,466.0,513,1,93,11,621.67,0.15,5812.62,5390,422.62,مكتمل,مدى
38911,435.0,315,3,44,4,194.57,0.0,778.28,580,198.28,مكتمل,أبل باي
38912,,772,1,123,2,278.43,0.15,473.34,438,35.34,مكتمل,نقدي
38913,431.0,644,4,90,14,104.99,0.15,1249.36,1078,171.36,مكتمل,مدى
38914,386.0,775,5,75,1,524.84,0.0,524.84,437,87.84,مكتمل,بطاقة
38915,431.0,265,1,19,7,444.4,0.2,2488.64,2436,52.64,مكتمل,نقدي
38916,353.0,762,2,17,8,439.72,0.2,2814.24,2528,286.24,مكتمل,نقدي
38917,382.0,86,2,89,10,162.15,0.05,1540.4,1330,210.4,مكتمل,مدى
38918,329.0,540,2,67,1,487.9,0.15,414.72,351,63.72,مكتمل,بطاقة
